target,regime,requested_delay,taps,sample_index,peak_index,peak_aligned_index,coefficient,normalised_coefficient
room-correction,window,127.498079,129,88,128,-40,0.0403480388,0.00243518252
room-correction,window,127.498079,129,89,128,-39,0.0731397843,0.00441430933
room-correction,window,127.498079,129,90,128,-38,0.106592773,0.00643334511
room-correction,window,127.498079,129,91,128,-37,0.138001535,0.00832900277
room-correction,window,127.498079,129,92,128,-36,0.164575588,0.0099328643
room-correction,window,127.498079,129,93,128,-35,0.183683211,0.0110860938
room-correction,window,127.498079,129,94,128,-34,0.193104357,0.0116547017
room-correction,window,127.498079,129,95,128,-33,0.191270824,0.0115440398
room-correction,window,127.498079,129,96,128,-32,0.17747104,0.0107111619
room-correction,window,127.498079,129,97,128,-31,0.151997964,0.00917374912
room-correction,window,127.498079,129,98,128,-30,0.116221657,0.00701449084
room-correction,window,127.498079,129,99,128,-29,0.0725730421,0.00438010394
room-correction,window,127.498079,129,100,128,-28,0.0244317743,0.00147456559
room-correction,window,127.498079,129,101,128,-27,-0.0240813001,-0.00145341292
room-correction,window,127.498079,129,102,128,-26,-0.0683986038,-0.00412815813
room-correction,window,127.498079,129,103,128,-25,-0.103870794,-0.00626906163
room-correction,window,127.498079,129,104,128,-24,-0.126178716,-0.00761544332
room-correction,window,127.498079,129,105,128,-23,-0.131763155,-0.00795248893
room-correction,window,127.498079,129,106,128,-22,-0.118239535,-0.00713627866
room-correction,window,127.498079,129,107,128,-21,-0.0847634116,-0.00511584663
room-correction,window,127.498079,129,108,128,-20,-0.0323140319,-0.00195029468
room-correction,window,127.498079,129,109,128,-19,0.036132746,0.00218077097
room-correction,window,127.498079,129,110,128,-18,0.115564295,0.0069748161
room-correction,window,127.498079,129,111,128,-17,0.199037294,0.0120127806
room-correction,window,127.498079,129,112,128,-16,0.277933331,0.0167745053
room-correction,window,127.498079,129,113,128,-15,0.342356347,0.0206627191
room-correction,window,127.498079,129,114,128,-14,0.381653302,0.0230344641
room-correction,window,127.498079,129,115,128,-13,0.385029396,0.0232382263
room-correction,window,127.498079,129,116,128,-12,0.342220779,0.020654537
room-correction,window,127.498079,129,117,128,-11,0.244181747,0.014737448
room-correction,window,127.498079,129,118,128,-10,0.0837403729,0.00505410172
room-correction,window,127.498079,129,119,128,-9,-0.143823251,-0.00868036904
room-correction,window,127.498079,129,120,128,-8,-0.440318387,-0.0265751613
room-correction,window,127.498079,129,121,128,-7,-0.804340123,-0.0485454824
room-correction,window,127.498079,129,122,128,-6,-1.2311469,-0.0743051585
room-correction,window,127.498079,129,123,128,-5,-1.71273346,-0.103371036
room-correction,window,127.498079,129,124,128,-4,-2.23810054,-0.135079262
room-correction,window,127.498079,129,125,128,-3,-2.79370956,-0.168612723
room-correction,window,127.498079,129,126,128,-2,-3.36409763,-0.203038164
room-correction,window,127.498079,129,127,128,-1,-3.93261712,-0.237350829
room-correction,window,127.498079,129,128,128,0,16.5687945,1
steep-crossover,sub-minimum,24.6848056,129,0,21,-21,0.00678703306,0.266150309
steep-crossover,sub-minimum,24.6848056,129,1,21,-20,0.00787187471,0.308691864
steep-crossover,sub-minimum,24.6848056,129,2,21,-19,0.00901428673,0.353491014
steep-crossover,sub-minimum,24.6848056,129,3,21,-18,0.0102026116,0.400090616
steep-crossover,sub-minimum,24.6848056,129,4,21,-17,0.0114244859,0.44800584
steep-crossover,sub-minimum,24.6848056,129,5,21,-16,0.0126670428,0.496732124
steep-crossover,sub-minimum,24.6848056,129,6,21,-15,0.0139171077,0.545752831
steep-crossover,sub-minimum,24.6848056,129,7,21,-14,0.0151613842,0.594546551
steep-crossover,sub-minimum,24.6848056,129,8,21,-13,0.0163866299,0.642593984
steep-crossover,sub-minimum,24.6848056,129,9,21,-12,0.0175798199,0.68938437
steep-crossover,sub-minimum,24.6848056,129,10,21,-11,0.0187282987,0.734421425
steep-crossover,sub-minimum,24.6848056,129,11,21,-10,0.0198199172,0.777228731
steep-crossover,sub-minimum,24.6848056,129,12,21,-9,0.0208431561,0.817354564
steep-crossover,sub-minimum,24.6848056,129,13,21,-8,0.0217872342,0.85437614
steep-crossover,sub-minimum,24.6848056,129,14,21,-7,0.0226422007,0.887903253
steep-crossover,sub-minimum,24.6848056,129,15,21,-6,0.0233990151,0.917581371
steep-crossover,sub-minimum,24.6848056,129,16,21,-5,0.0240496107,0.943094171
steep-crossover,sub-minimum,24.6848056,129,17,21,-4,0.0245869471,0.964165567
steep-crossover,sub-minimum,24.6848056,129,18,21,-3,0.0250050504,0.980561291
steep-crossover,sub-minimum,24.6848056,129,19,21,-2,0.0252990419,0.992090028
steep-crossover,sub-minimum,24.6848056,129,20,21,-1,0.0254651564,0.998604131
steep-crossover,sub-minimum,24.6848056,129,21,21,0,0.0255007521,1
steep-crossover,sub-minimum,24.6848056,129,22,21,1,0.025404311,0.996218106
steep-crossover,sub-minimum,24.6848056,129,23,21,2,0.0251754321,0.987242728
steep-crossover,sub-minimum,24.6848056,129,24,21,3,0.0248148181,0.97310142
steep-crossover,sub-minimum,24.6848056,129,25,21,4,0.0243242547,0.953864208
steep-crossover,sub-minimum,24.6848056,129,26,21,5,0.0237065847,0.929642569
steep-crossover,sub-minimum,24.6848056,129,27,21,6,0.0229656754,0.900588161
steep-crossover,sub-minimum,24.6848056,129,28,21,7,0.0221063803,0.866891306
steep-crossover,sub-minimum,24.6848056,129,29,21,8,0.0211344942,0.828779251
steep-crossover,sub-minimum,24.6848056,129,30,21,9,0.0200567032,0.786514184
steep-crossover,sub-minimum,24.6848056,129,31,21,10,0.0188805278,0.740391019
steep-crossover,sub-minimum,24.6848056,129,32,21,11,0.0176142606,0.690734945
steep-crossover,sub-minimum,24.6848056,129,33,21,12,0.0162668979,0.637898751
steep-crossover,sub-minimum,24.6848056,129,34,21,13,0.0148480658,0.582259918
steep-crossover,sub-minimum,24.6848056,129,35,21,14,0.0133679403,0.524217492
steep-crossover,sub-minimum,24.6848056,129,36,21,15,0.011837162,0.464188742
steep-crossover,sub-minimum,24.6848056,129,37,21,16,0.0102667465,0.402605634
steep-crossover,sub-minimum,24.6848056,129,38,21,17,0.00866798908,0.339911115
steep-crossover,sub-minimum,24.6848056,129,39,21,18,0.00705236725,0.276555265
steep-crossover,sub-minimum,24.6848056,129,40,21,19,0.00543143893,0.212991323
steep-crossover,sub-minimum,24.6848056,129,41,21,20,0.00381673911,0.149671629
steep-crossover,sub-minimum,24.6848056,129,42,21,21,0.00221967535,0.0870435249
steep-crossover,sub-minimum,24.6848056,129,43,21,22,0.00065142294,0.0255452442
steep-crossover,sub-minimum,24.6848056,129,44,21,23,-0.000877179075,-0.0343981648
steep-crossover,sub-minimum,24.6848056,129,45,21,24,-0.00235572959,-0.0923788278
steep-crossover,sub-minimum,24.6848056,129,46,21,25,-0.0037743638,-0.148009901
steep-crossover,sub-minimum,24.6848056,129,47,21,26,-0.00512384697,-0.200929249
steep-crossover,sub-minimum,24.6848056,129,48,21,27,-0.00639566214,-0.250802883
steep-crossover,sub-minimum,24.6848056,129,49,21,28,-0.00758209088,-0.297328128
steep-crossover,sub-minimum,24.6848056,129,50,21,29,-0.0086762853,-0.340236447
steep-crossover,sub-minimum,24.6848056,129,51,21,30,-0.00967233084,-0.379295905
steep-crossover,sub-minimum,24.6848056,129,52,21,31,-0.0105652985,-0.414313209
steep-crossover,sub-minimum,24.6848056,129,53,21,32,-0.0113512853,-0.445135315
steep-crossover,sub-minimum,24.6848056,129,54,21,33,-0.0120274434,-0.471650537
steep-crossover,sub-minimum,24.6848056,129,55,21,34,-0.0125919951,-0.493789164
steep-crossover,sub-minimum,24.6848056,129,56,21,35,-0.0130442353,-0.511523553
steep-crossover,sub-minimum,24.6848056,129,57,21,36,-0.013384521,-0.524867696
steep-crossover,sub-minimum,24.6848056,129,58,21,37,-0.0136142457,-0.533876244
steep-crossover,sub-minimum,24.6848056,129,59,21,38,-0.0137358021,-0.538643019
steep-crossover,sub-minimum,24.6848056,129,60,21,39,-0.0137525305,-0.539299015
steep-crossover,sub-minimum,24.6848056,129,61,21,40,-0.0136686562,-0.536009925
steep-crossover,sub-minimum,24.6848056,129,62,21,41,-0.0134892147,-0.528973212
steep-crossover,sub-minimum,24.6848056,129,63,21,42,-0.0132199669,-0.518414783
steep-crossover,sub-minimum,24.6848056,129,64,21,43,-0.0128673047,-0.504585301
steep-crossover,sub-minimum,24.6848056,129,65,21,44,-0.0124381501,-0.487756206
steep-crossover,sub-minimum,24.6848056,129,66,21,45,-0.0119398469,-0.46821548
steep-crossover,sub-minimum,24.6848056,129,67,21,46,-0.0113800487,-0.446263255
steep-crossover,sub-minimum,24.6848056,129,68,21,47,-0.0107666039,-0.42220731
steep-crossover,sub-minimum,24.6848056,129,69,21,48,-0.0101074409,-0.39635854
steep-crossover,sub-minimum,24.6848056,129,70,21,49,-0.00941045273,-0.369026478
steep-crossover,sub-minimum,24.6848056,129,71,21,50,-0.00868338645,-0.340514915
steep-crossover,sub-minimum,24.6848056,129,72,21,51,-0.00793373619,-0.311117733
steep-crossover,sub-minimum,24.6848056,129,73,21,52,-0.00716864306,-0.281114966
steep-crossover,sub-minimum,24.6848056,129,74,21,53,-0.00639480325,-0.250769202
steep-crossover,sub-minimum,24.6848056,129,75,21,54,-0.00561838563,-0.22032235
steep-crossover,sub-minimum,24.6848056,129,76,21,55,-0.00484496069,-0.189992854
steep-crossover,sub-minimum,24.6848056,129,77,21,56,-0.00407944138,-0.159973375
steep-crossover,sub-minimum,24.6848056,129,78,21,57,-0.00332603741,-0.130428993
steep-crossover,sub-minimum,24.6848056,129,79,21,58,-0.00258822322,-0.101495956
steep-crossover,sub-minimum,24.6848056,129,80,21,59,-0.00186872043,-0.0732809927
steep-crossover,sub-minimum,24.6848056,129,81,21,60,-0.00116949489,-0.0458611921
steep-crossover,sub-minimum,24.6848056,129,82,21,61,-0.000491768348,-0.0192844645
steep-crossover,sub-minimum,24.6848056,129,83,21,62,0.000163955567,0.00642944044
steep-crossover,sub-minimum,24.6848056,129,84,21,63,0.000797851316,0.0312873641
steep-crossover,sub-minimum,24.6848056,129,85,21,64,0.00141071833,0.055320656
steep-crossover,sub-minimum,24.6848056,129,86,21,65,0.00200391571,0.0785826122
steep-crossover,sub-minimum,24.6848056,129,87,21,66,0.00257928594,0.101145485
steep-crossover,sub-minimum,24.6848056,129,88,21,67,0.00313906899,0.123097114
steep-crossover,sub-minimum,24.6848056,129,89,21,68,0.00368580854,0.144537248
steep-crossover,sub-minimum,24.6848056,129,90,21,69,0.00422225194,0.165573624
steep-crossover,sub-minimum,24.6848056,129,91,21,70,0.00475124577,0.186317868
steep-crossover,sub-minimum,24.6848056,129,92,21,71,0.00527562914,0.206881315
steep-crossover,sub-minimum,24.6848056,129,93,21,72,0.00579812657,0.227370806
steep-crossover,sub-minimum,24.6848056,129,94,21,73,0.00632124294,0.247884569
steep-crossover,sub-minimum,24.6848056,129,95,21,74,0.00684716238,0.268508252
steep-crossover,sub-minimum,24.6848056,129,96,21,75,0.00737765354,0.289311213
steep-crossover,sub-minimum,24.6848056,129,97,21,76,0.00791398299,0.310343121
steep-crossover,sub-minimum,24.6848056,129,98,21,77,0.00845683935,0.331630978
steep-crossover,sub-minimum,24.6848056,129,99,21,78,0.00900626943,0.35317662
steep-crossover,sub-minimum,24.6848056,129,100,21,79,0.00956162872,0.374954773
steep-crossover,sub-minimum,24.6848056,129,101,21,80,0.0101215474,0.39691172
steep-crossover,sub-minimum,24.6848056,129,102,21,81,0.0106839133,0.418964634
steep-crossover,sub-minimum,24.6848056,129,103,21,82,0.0112458734,0.441001637
steep-crossover,sub-minimum,24.6848056,129,104,21,83,0.0118038539,0.462882579
steep-crossover,sub-minimum,24.6848056,129,105,21,84,0.0123535996,0.484440596
steep-crossover,sub-minimum,24.6848056,129,106,21,85,0.0128902328,0.505484417
steep-crossover,sub-minimum,24.6848056,129,107,21,86,0.0134083322,0.525801442
steep-crossover,sub-minimum,24.6848056,129,108,21,87,0.0139020291,0.545161532
steep-crossover,sub-minimum,24.6848056,129,109,21,88,0.0143651215,0.563321483
steep-crossover,sub-minimum,24.6848056,129,110,21,89,0.0147912044,0.580030122
steep-crossover,sub-minimum,24.6848056,129,111,21,90,0.0151738127,0.595033927
steep-crossover,sub-minimum,24.6848056,129,112,21,91,0.0155065765,0.608083103
steep-crossover,sub-minimum,24.6848056,129,113,21,92,0.0157833836,0.618937965
steep-crossover,sub-minimum,24.6848056,129,114,21,93,0.0159985478,0.627375529
steep-crossover,sub-minimum,24.6848056,129,115,21,94,0.0161469785,0.633196166
steep-crossover,sub-minimum,24.6848056,129,116,21,95,0.0162243472,0.636230144
steep-crossover,sub-minimum,24.6848056,129,117,21,96,0.0162272476,0.636343883
steep-crossover,sub-minimum,24.6848056,129,118,21,97,0.0161533432,0.633445757
steep-crossover,sub-minimum,24.6848056,129,119,21,98,0.0160014984,0.627491234
steep-crossover,sub-minimum,24.6848056,129,120,21,99,0.0157718886,0.618487194
steep-crossover,sub-minimum,24.6848056,129,121,21,100,0.0154660841,0.606495214
steep-crossover,sub-minimum,24.6848056,129,122,21,101,0.0150871034,0.591633662
steep-crossover,sub-minimum,24.6848056,129,123,21,102,0.0146394333,0.574078492
steep-crossover,sub-minimum,24.6848056,129,124,21,103,0.014129009,0.554062441
steep-crossover,sub-minimum,24.6848056,129,125,21,104,0.0135631492,0.531872516
steep-crossover,sub-minimum,24.6848056,129,126,21,105,0.0129504468,0.507845679
steep-crossover,sub-minimum,24.6848056,129,127,21,106,0.0123006109,0.48236267
steep-crossover,sub-minimum,24.6848056,129,128,21,107,0.011624263,0.455840006
steep-crossover,window,49.3696112,129,0,51,-51,2.91795931e-08,8.66825389e-07
steep-crossover,window,49.3696112,129,1,51,-50,1.84204334e-07,5.47207744e-06
steep-crossover,window,49.3696112,129,2,51,-49,6.75584588e-07,2.00692954e-05
steep-crossover,window,49.3696112,129,3,51,-48,1.89433219e-06,5.62740963e-05
steep-crossover,window,49.3696112,129,4,51,-47,4.48793603e-06,0.00013332115
steep-crossover,window,49.3696112,129,5,51,-46,9.43894984e-06,0.000280398748
steep-crossover,window,49.3696112,129,6,51,-45,1.81436468e-05,0.000538985366
steep-crossover,window,49.3696112,129,7,51,-44,3.24819818e-05,0.000964928004
steep-crossover,window,49.3696112,129,8,51,-43,5.4873524e-05,0.00163010374
steep-crossover,window,49.3696112,129,9,51,-42,8.83142878e-05,0.00262351386
steep-crossover,window,49.3696112,129,10,51,-41,0.000136391251,0.00405171514
steep-crossover,window,49.3696112,129,11,51,-40,0.000203274177,0.00603857693
steep-crossover,window,49.3696112,129,12,51,-39,0.000293681882,0.008724279
steep-crossover,window,49.3696112,129,13,51,-38,0.000412823662,0.0122635717
steep-crossover,window,49.3696112,129,14,51,-37,0.000566314962,0.0168232705
steep-crossover,window,49.3696112,129,15,51,-36,0.000760070528,0.0225790822
steep-crossover,window,49.3696112,129,16,51,-35,0.00100017723,0.0297118267
steep-crossover,window,49.3696112,129,17,51,-34,0.00129275052,0.0384031733
steep-crossover,window,49.3696112,129,18,51,-33,0.0016437784,0.0488310048
steep-crossover,window,49.3696112,129,19,51,-32,0.00205895739,0.0611645452
steep-crossover,window,49.3696112,129,20,51,-31,0.00254352551,0.075559398
steep-crossover,window,49.3696112,129,21,51,-30,0.00310209675,0.092152629
steep-crossover,window,49.3696112,129,22,51,-29,0.00373850153,0.111058027
steep-crossover,window,49.3696112,129,23,51,-28,0.00445563764,0.132361675
steep-crossover,window,49.3696112,129,24,51,-27,0.00525533581,0.156117959
steep-crossover,window,49.3696112,129,25,51,-26,0.00613824406,0.182346127
steep-crossover,window,49.3696112,129,26,51,-25,0.00710373361,0.211027502
steep-crossover,window,49.3696112,129,27,51,-24,0.00814982918,0.242103405
steep-crossover,window,49.3696112,129,28,51,-23,0.00927316507,0.275473852
steep-crossover,window,49.3696112,129,29,51,-22,0.0104689689,0.310997073
steep-crossover,window,49.3696112,129,30,51,-21,0.0117310733,0.348489856
steep-crossover,window,49.3696112,129,31,51,-20,0.0130519555,0.387728723
steep-crossover,window,49.3696112,129,32,51,-19,0.0144228042,0.428451926
steep-crossover,window,49.3696112,129,33,51,-18,0.0158336127,0.470362195
steep-crossover,window,49.3696112,129,34,51,-17,0.0172732957,0.513130227
steep-crossover,window,49.3696112,129,35,51,-16,0.0187298283,0.556398803
steep-crossover,window,49.3696112,129,36,51,-15,0.0201904036,0.599787475
steep-crossover,window,49.3696112,129,37,51,-14,0.0216416066,0.642897726
steep-crossover,window,49.3696112,129,38,51,-13,0.0230696,0.6853185
steep-crossover,window,49.3696112,129,39,51,-12,0.0244603198,0.726632005
steep-crossover,window,49.3696112,129,40,51,-11,0.025799676,0.766419671
steep-crossover,window,49.3696112,129,41,51,-10,0.0270737544,0.80426816
steep-crossover,window,49.3696112,129,42,51,-9,0.0282690172,0.839775309
steep-crossover,window,49.3696112,129,43,51,-8,0.0293724975,0.872555914
steep-crossover,window,49.3696112,129,44,51,-7,0.0303719849,0.902247249
steep-crossover,window,49.3696112,129,45,51,-6,0.0312561996,0.928514228
steep-crossover,window,49.3696112,129,46,51,-5,0.0320149514,0.951054134
steep-crossover,window,49.3696112,129,47,51,-4,0.0326392815,0.969600837
steep-crossover,window,49.3696112,129,48,51,-3,0.0331215859,0.983928442
steep-crossover,window,49.3696112,129,49,51,-2,0.0334557163,0.993854307
steep-crossover,window,49.3696112,129,50,51,-1,0.0336370601,0.999241407
steep-crossover,window,49.3696112,129,51,51,0,0.0336625963,1
steep-crossover,window,49.3696112,129,52,51,1,0.0335309286,0.996088605
steep-crossover,window,49.3696112,129,53,51,2,0.0332422944,0.987514275
steep-crossover,window,49.3696112,129,54,51,3,0.032798551,0.974332185
steep-crossover,window,49.3696112,129,55,51,4,0.0322031393,0.95664455
steep-crossover,window,49.3696112,129,56,51,5,0.0314610259,0.934598912
steep-crossover,window,49.3696112,129,57,51,6,0.0305786254,0.908385829
steep-crossover,window,49.3696112,129,58,51,7,0.0295637046,0.878236019
steep-crossover,window,49.3696112,129,59,51,8,0.0284252693,0.844417021
steep-crossover,window,49.3696112,129,60,51,9,0.0271734385,0.807229432
steep-crossover,window,49.3696112,129,61,51,10,0.0258193052,0.767002789
steep-crossover,window,49.3696112,129,62,51,11,0.0243747886,0.724091165
steep-crossover,window,49.3696112,129,63,51,12,0.0228524781,0.678868556
steep-crossover,window,49.3696112,129,64,51,13,0.0212654739,0.631724117
steep-crossover,window,49.3696112,129,65,51,14,0.0196272238,0.58305734
steep-crossover,window,49.3696112,129,66,51,15,0.0179513613,0.533273225
steep-crossover,window,49.3696112,129,67,51,16,0.0162515452,0.482777532
steep-crossover,window,49.3696112,129,68,51,17,0.0145413044,0.431972159
steep-crossover,window,49.3696112,129,69,51,18,0.0128338892,0.381250723
steep-crossover,window,49.3696112,129,70,51,19,0.0111421304,0.330994387
steep-crossover,window,49.3696112,129,71,51,20,0.00947830944,0.281567986
steep-crossover,window,49.3696112,129,72,51,21,0.00785403868,0.233316486
steep-crossover,window,49.3696112,129,73,51,22,0.00628015538,0.186561824
steep-crossover,window,49.3696112,129,74,51,23,0.00476662863,0.141600149
steep-crossover,window,49.3696112,129,75,51,24,0.00332248086,0.0986994832
steep-crossover,window,49.3696112,129,76,51,25,0.0019557239,0.058097833
steep-crossover,window,49.3696112,129,77,51,26,0.000673310202,0.0200017312
steep-crossover,window,49.3696112,129,78,51,27,-0.00051890109,-0.0154147673
steep-crossover,window,49.3696112,129,79,51,28,-0.00161616316,-0.0480106509
steep-crossover,window,49.3696112,129,80,51,29,-0.00261484617,-0.0776780896
steep-crossover,window,49.3696112,129,81,51,30,-0.00351242812,-0.104342163
steep-crossover,window,49.3696112,129,82,51,31,-0.00430747269,-0.127960204
steep-crossover,window,49.3696112,129,83,51,32,-0.00499959482,-0.148520773
steep-crossover,window,49.3696112,129,84,51,33,-0.00558941525,-0.16604231
steep-crossover,window,49.3696112,129,85,51,34,-0.00607850511,-0.180571488
steep-crossover,window,49.3696112,129,86,51,35,-0.0064693217,-0.192181305
steep-crossover,window,49.3696112,129,87,51,36,-0.00676513679,-0.200968955
steep-crossover,window,49.3696112,129,88,51,37,-0.00696995861,-0.207053507
steep-crossover,window,49.3696112,129,89,51,38,-0.00708844894,-0.210573447
steep-crossover,window,49.3696112,129,90,51,39,-0.00712583691,-0.211684115
steep-crossover,window,49.3696112,129,91,51,40,-0.00708783047,-0.210555075
steep-crossover,window,49.3696112,129,92,51,41,-0.00698052705,-0.207367459
steep-crossover,window,49.3696112,129,93,51,42,-0.00681032429,-0.20231132
steep-crossover,window,49.3696112,129,94,51,43,-0.00658383218,-0.195583018
steep-crossover,window,49.3696112,129,95,51,44,-0.00630778769,-0.187382686
steep-crossover,window,49.3696112,129,96,51,45,-0.00598897265,-0.177911787
steep-crossover,window,49.3696112,129,97,51,46,-0.00563413584,-0.167370805
steep-crossover,window,49.3696112,129,98,51,47,-0.0052499203,-0.155957082
steep-crossover,window,49.3696112,129,99,51,48,-0.00484279643,-0.143862832
steep-crossover,window,49.3696112,129,100,51,49,-0.00441900138,-0.131273338
steep-crossover,window,49.3696112,129,101,51,50,-0.00398448481,-0.118365345
steep-crossover,window,49.3696112,129,102,51,51,-0.00354486123,-0.105305639
steep-crossover,window,49.3696112,129,103,51,52,-0.00310536947,-0.0922498502
steep-crossover,window,49.3696112,129,104,51,53,-0.00267083938,-0.0793414554
steep-crossover,window,49.3696112,129,105,51,54,-0.00224566584,-0.0667110112
steep-crossover,window,49.3696112,129,106,51,55,-0.00183378975,-0.0544755886
steep-crossover,window,49.3696112,129,107,51,56,-0.00143868599,-0.0427384145
steep-crossover,window,49.3696112,129,108,51,57,-0.00106335797,-0.0315887094
steep-crossover,window,49.3696112,129,109,51,58,-0.000710338073,-0.0211017019
steep-crossover,window,49.3696112,129,110,51,59,-0.000381693409,-0.0113387989
steep-crossover,window,49.3696112,129,111,51,60,-7.90365807e-05,-0.00234790508
steep-crossover,window,49.3696112,129,112,51,61,0.000196458446,0.00583610499
steep-crossover,window,49.3696112,129,113,51,62,0.000444035458,0.0131907668
steep-crossover,window,49.3696112,129,114,51,63,0.000663331183,0.0197052888
steep-crossover,window,49.3696112,129,115,51,64,0.000854347757,0.0253797345
steep-crossover,window,49.3696112,129,116,51,65,0.00101742332,0.0302241487
steep-crossover,window,49.3696112,129,117,51,66,0.0011532009,0.0342576339
steep-crossover,window,49.3696112,129,118,51,67,0.00126259603,0.0375073872
steep-crossover,window,49.3696112,129,119,51,68,0.00134676353,0.0400077141
steep-crossover,window,49.3696112,129,120,51,69,0.00140706343,0.0417990168
steep-crossover,window,49.3696112,129,121,51,70,0.00144502568,0.0429267449
steep-crossover,window,49.3696112,129,122,51,71,0.00146231388,0.0434403179
steep-crossover,window,49.3696112,129,123,51,72,0.00146069057,0.0433920949
steep-crossover,window,49.3696112,129,124,51,73,0.00144198702,0.0428364767
steep-crossover,window,49.3696112,129,125,51,74,0.00140807776,0.0418291493
steep-crossover,window,49.3696112,129,126,51,75,0.00136085695,0.0404263811
steep-crossover,window,49.3696112,129,127,51,76,0.00130221381,0.038684295
steep-crossover,window,49.3696112,129,128,51,77,0.00123400862,0.0366581535
steep-crossover,window,56.6848056,129,0,57,-57,-0.000263498088,-0.00774023945
steep-crossover,window,56.6848056,129,1,57,-56,-0.000350131353,-0.0102850861
steep-crossover,window,56.6848056,129,2,57,-55,-0.000444045961,-0.0130438216
steep-crossover,window,56.6848056,129,3,57,-54,-0.000544631825,-0.015998525
steep-crossover,window,56.6848056,129,4,57,-53,-0.000651060701,-0.0191248664
steep-crossover,window,56.6848056,129,5,57,-52,-0.000762267851,-0.0223915693
steep-crossover,window,56.6848056,129,6,57,-51,-0.000876934938,-0.0257599076
steep-crossover,window,56.6848056,129,7,57,-50,-0.000993474572,-0.0291832519
steep-crossover,window,56.6848056,129,8,57,-49,-0.00111001696,-0.032606677
steep-crossover,window,56.6848056,129,9,57,-48,-0.00122439909,-0.0359666448
steep-crossover,window,56.6848056,129,10,57,-47,-0.00133415694,-0.0391907745
steep-crossover,window,56.6848056,129,11,57,-46,-0.00143652116,-0.0421977169
steep-crossover,window,56.6848056,129,12,57,-45,-0.00152841678,-0.0448971449
steep-crossover,window,56.6848056,129,13,57,-44,-0.00160646737,-0.047189876
steep-crossover,window,56.6848056,129,14,57,-43,-0.00166700406,-0.0489681375
steep-crossover,window,56.6848056,129,15,57,-42,-0.00170607999,-0.0501159903
steep-crossover,window,56.6848056,129,16,57,-41,-0.00171949059,-0.050509926
steep-crossover,window,56.6848056,129,17,57,-40,-0.00170280026,-0.0500196485
steep-crossover,window,56.6848056,129,18,57,-39,-0.00165137557,-0.0485090517
steep-crossover,window,56.6848056,129,19,57,-38,-0.00156042555,-0.0458374004
steep-crossover,window,56.6848056,129,20,57,-37,-0.00142504903,-0.0418607239
steep-crossover,window,56.6848056,129,21,57,-36,-0.00124028968,-0.0364334299
steep-crossover,window,56.6848056,129,22,57,-35,-0.0010011985,-0.0294101419
steep-crossover,window,56.6848056,129,23,57,-34,-0.000702904069,-0.020647762
steep-crossover,window,56.6848056,129,24,57,-33,-0.000340690322,-0.0100077564
steep-crossover,window,56.6848056,129,25,57,-32,8.99180549e-05,0.0026413371
steep-crossover,window,56.6848056,129,26,57,-31,0.000593062922,0.0174211853
steep-crossover,window,56.6848056,129,27,57,-30,0.00117245297,0.0344407307
steep-crossover,window,56.6848056,129,28,57,-29,0.00183125699,0.0537930567
steep-crossover,window,56.6848056,129,29,57,-28,0.0025719911,0.0755520737
steep-crossover,window,56.6848056,129,30,57,-27,0.00339639998,0.0997690317
steep-crossover,window,56.6848056,129,31,57,-26,0.00430533677,0.126468992
steep-crossover,window,56.6848056,129,32,57,-25,0.00529864087,0.155647236
steep-crossover,window,56.6848056,129,33,57,-24,0.00637500316,0.187265309
steep-crossover,window,56.6848056,129,34,57,-23,0.00753185963,0.221247894
steep-crossover,window,56.6848056,129,35,57,-22,0.00876530856,0.257480377
steep-crossover,window,56.6848056,129,36,57,-21,0.0100700497,0.295807063
steep-crossover,window,56.6848056,129,37,57,-20,0.0114393592,0.336030444
steep-crossover,window,56.6848056,129,38,57,-19,0.0128651031,0.377911579
steep-crossover,window,56.6848056,129,39,57,-18,0.0143377869,0.42117157
steep-crossover,window,56.6848056,129,40,57,-17,0.0158466443,0.465494161
steep-crossover,window,56.6848056,129,41,57,-16,0.01737976,0.510529336
steep-crossover,window,56.6848056,129,42,57,-15,0.0189242233,0.555897847
steep-crossover,window,56.6848056,129,43,57,-14,0.0204663084,0.601196496
steep-crossover,window,56.6848056,129,44,57,-13,0.0219916749,0.646004041
steep-crossover,window,56.6848056,129,45,57,-12,0.0234855863,0.689887593
steep-crossover,window,56.6848056,129,46,57,-11,0.0249331386,0.732409349
steep-crossover,window,56.6848056,129,47,57,-10,0.0263194961,0.773133511
steep-crossover,window,56.6848056,129,48,57,-9,0.0276301261,0.811633184
steep-crossover,window,56.6848056,129,49,57,-8,0.0288510295,0.847497144
steep-crossover,window,56.6848056,129,50,57,-7,0.0299689605,0.880336294
steep-crossover,window,56.6848056,129,51,57,-6,0.0309716323,0.909789715
steep-crossover,window,56.6848056,129,52,57,-5,0.0318479055,0.935530184
steep-crossover,window,56.6848056,129,53,57,-4,0.0325879541,0.957269064
steep-crossover,window,56.6848056,129,54,57,-3,0.0331834087,0.974760503
steep-crossover,window,56.6848056,129,55,57,-2,0.0336274733,0.987804875
steep-crossover,window,56.6848056,129,56,57,-1,0.0339150156,0.99625141
steep-crossover,window,56.6848056,129,57,57,0,0.0340426274,1
steep-crossover,window,56.6848056,129,58,57,1,0.0340086581,0.999002153
steep-crossover,window,56.6848056,129,59,57,2,0.0338132188,0.993261137
