target,method,sample_rate_hz,taps,fft_size,phase_delay_samples,frequency_hz,target_magnitude_db,magnitude_db,group_delay_samples,delay_weight
parametric-eq,budde-iterative,48000,129,1024,16,12000,-1.83283904e-06,0.00289630625,15.9830197,0
parametric-eq,budde-iterative,48000,129,1024,16,12046.875,-1.84767783e-06,0.004308913,15.9989486,0
parametric-eq,budde-iterative,48000,129,1024,16,12093.75,-1.84520832e-06,0.00424729924,15.9984663,0
parametric-eq,budde-iterative,48000,129,1024,16,12140.625,-1.82738799e-06,0.00274267865,15.9819776,0
parametric-eq,budde-iterative,48000,129,1024,16,12187.5,-1.80496563e-06,0.000315400356,15.9552988,0
parametric-eq,budde-iterative,48000,129,1024,16,12234.375,-1.79101487e-06,-0.00220391586,15.9276737,0
parametric-eq,budde-iterative,48000,129,1024,16,12281.25,-1.79332562e-06,-0.00395783568,15.9086301,0
parametric-eq,budde-iterative,48000,129,1024,16,12328.125,-1.81007303e-06,-0.00435429743,15.9047263,0
parametric-eq,budde-iterative,48000,129,1024,16,12375,-1.83116067e-06,-0.00326739234,15.9173118,0
parametric-eq,budde-iterative,48000,129,1024,16,12421.875,-1.84429195e-06,-0.00107739614,15.9420954,0
parametric-eq,budde-iterative,48000,129,1024,16,12468.75,-1.8421277e-06,0.00146295324,15.9706655,0
parametric-eq,budde-iterative,48000,129,1024,16,12515.625,-1.8263711e-06,0.00348796035,15.9934026,0
parametric-eq,budde-iterative,48000,129,1024,16,12562.5,-1.80651669e-06,0.00431374459,16.0027525,0
parametric-eq,budde-iterative,48000,129,1024,16,12609.375,-1.7941431e-06,0.00366812203,15.9957495,0
parametric-eq,budde-iterative,48000,129,1024,16,12656.25,-1.79617225e-06,0.00177957365,15.9749765,0
parametric-eq,budde-iterative,48000,129,1024,16,12703.125,-1.81101254e-06,-0.000702983935,15.9476655,0
parametric-eq,budde-iterative,48000,129,1024,16,12750,-1.82972563e-06,-0.00293212092,15.9232406,0
parametric-eq,budde-iterative,48000,129,1024,16,12796.875,-1.84139736e-06,-0.00415084115,15.9101075,0
parametric-eq,budde-iterative,48000,129,1024,16,12843.75,-1.83949276e-06,-0.00395033816,15.9127809,0
parametric-eq,budde-iterative,48000,129,1024,16,12890.625,-1.82550103e-06,-0.00240783963,15.9303495,0
parametric-eq,budde-iterative,48000,129,1024,16,12937.5,-1.80784585e-06,-5.70769289e-05,15.9568255,0
parametric-eq,budde-iterative,48000,129,1024,16,12984.375,-1.79682546e-06,0.00229723395,15.9832393,0
parametric-eq,budde-iterative,48000,129,1024,16,13031.25,-1.79861528e-06,0.00385529466,16.0007223,0
parametric-eq,budde-iterative,48000,129,1024,16,13078.125,-1.81182013e-06,0.00409330822,16.0035039,0
parametric-eq,budde-iterative,48000,129,1024,16,13125,-1.82849323e-06,0.00293856441,15.9908262,0
parametric-eq,budde-iterative,48000,129,1024,16,13171.875,-1.83890812e-06,0.000791175036,15.9671655,0
parametric-eq,budde-iterative,48000,129,1024,16,13218.75,-1.837224e-06,-0.00161371487,15.9407036,0
parametric-eq,budde-iterative,48000,129,1024,16,13265.625,-1.82474978e-06,-0.00345677642,15.9205473,0
parametric-eq,budde-iterative,48000,129,1024,16,13312.5,-1.80898972e-06,-0.00411375675,15.9136216,0
parametric-eq,budde-iterative,48000,129,1024,16,13359.375,-1.79913866e-06,-0.00336772589,15.9223025,0
parametric-eq,budde-iterative,48000,129,1024,16,13406.25,-1.80072547e-06,-0.00148105433,15.9436215,0
parametric-eq,budde-iterative,48000,129,1024,16,13453.125,-1.81252046e-06,0.000897297696,15.9703229,0
parametric-eq,budde-iterative,48000,129,1024,16,13500,-1.82743047e-06,0.00295578173,15.99338,0
parametric-eq,budde-iterative,48000,129,1024,16,13546.875,-1.83675562e-06,0.00399720248,16.0050773,0
parametric-eq,budde-iterative,48000,129,1024,16,13593.75,-1.83525836e-06,0.00367400269,16.0016015,0
parametric-eq,budde-iterative,48000,129,1024,16,13640.625,-1.82409558e-06,0.00210348277,15.9842947,0
parametric-eq,budde-iterative,48000,129,1024,16,13687.5,-1.80997806e-06,-0.000174361607,15.9591769,0
parametric-eq,budde-iterative,48000,129,1024,16,13734.375,-1.80114423e-06,-0.00238159012,15.9348995,0
parametric-eq,budde-iterative,48000,129,1024,16,13781.25,-1.80255917e-06,-0.00376753161,15.9198026,0
parametric-eq,budde-iterative,48000,129,1024,16,13828.125,-1.8131328e-06,-0.00386455903,15.9190649,0
parametric-eq,budde-iterative,48000,129,1024,16,13875,-1.82651047e-06,-0.00264660782,15.9329366,0
parametric-eq,budde-iterative,48000,129,1024,16,13921.875,-1.8348846e-06,-0.000535716598,15.9566792,0
parametric-eq,budde-iterative,48000,129,1024,16,13968.75,-1.83354531e-06,0.00174489876,15.9822262,0
parametric-eq,budde-iterative,48000,129,1024,16,14015.625,-1.82352132e-06,0.00341917399,16.0009622,0
parametric-eq,budde-iterative,48000,129,1024,16,14062.5,-1.81083522e-06,0.00392192177,16.0066454,0
parametric-eq,budde-iterative,48000,129,1024,16,14109.375,-1.80289185e-06,0.00308872317,15.9974916,0
parametric-eq,budde-iterative,48000,129,1024,16,14156.25,-1.80416171e-06,0.00120924306,15.9767472,0
parametric-eq,budde-iterative,48000,129,1024,16,14203.125,-1.81367236e-06,-0.00107285548,15.9515762,0
parametric-eq,budde-iterative,48000,129,1024,16,14250,-1.82571118e-06,-0.00297953319,15.9306275,0
parametric-eq,budde-iterative,48000,129,1024,16,14296.875,-1.83325029e-06,-0.00386355398,15.9210879,0
parametric-eq,budde-iterative,48000,129,1024,16,14343.75,-1.83204413e-06,-0.00342887198,15.9262236,0
parametric-eq,budde-iterative,48000,129,1024,16,14390.625,-1.82301342e-06,-0.00183027646,15.944273,0
parametric-eq,budde-iterative,48000,129,1024,16,14437.5,-1.81158118e-06,0.000381930421,15.9690799,0
parametric-eq,budde-iterative,48000,129,1024,16,14484.375,-1.80442197e-06,0.00245209894,15.992233,0
parametric-eq,budde-iterative,48000,129,1024,16,14531.25,-1.80556979e-06,0.00367756399,16.0059451,0
parametric-eq,budde-iterative,48000,129,1024,16,14578.125,-1.8141513e-06,0.00364650684,16.0056801,0
parametric-eq,budde-iterative,48000,129,1024,16,14625,-1.82501444e-06,0.00237556958,15.9916575,0
parametric-eq,budde-iterative,48000,129,1024,16,14671.875,-1.83181612e-06,0.000302144986,15.9687554,0
parametric-eq,budde-iterative,48000,129,1024,16,14718.75,-1.83072168e-06,-0.0018653833,15.9448518,0
parametric-eq,budde-iterative,48000,129,1024,16,14765.625,-1.822561e-06,-0.00338909149,15.9281475,0
parametric-eq,budde-iterative,48000,129,1024,16,14812.5,-1.81223245e-06,-0.00375301344,15.9243659,0
parametric-eq,budde-iterative,48000,129,1024,16,14859.375,-1.8057677e-06,-0.00283856835,15.9347966,0
parametric-eq,budde-iterative,48000,129,1024,16,14906.25,-1.80681338e-06,-0.000963339771,15.9558695,0
parametric-eq,budde-iterative,48000,129,1024,16,14953.125,-1.81457941e-06,0.00122973707,15.9804097,0
parametric-eq,budde-iterative,48000,129,1024,16,15000,-1.82440522e-06,0.0029934169,16.0001139,0
parametric-eq,budde-iterative,48000,129,1024,16,15046.875,-1.83055202e-06,0.00373061756,16.0083762,0
parametric-eq,budde-iterative,48000,129,1024,16,15093.75,-1.82955081e-06,0.00319578553,16.002505,0
parametric-eq,budde-iterative,48000,129,1024,16,15140.625,-1.82215523e-06,0.00157615702,15.9846061,0
parametric-eq,budde-iterative,48000,129,1024,16,15187.5,-1.81280272e-06,-0.000573377278,15.9608559,0
parametric-eq,budde-iterative,48000,129,1024,16,15234.375,-1.80695636e-06,-0.00251960944,15.9394053,0
parametric-eq,budde-iterative,48000,129,1024,16,15281.25,-1.8079171e-06,-0.00360086741,15.9276053,0
parametric-eq,budde-iterative,48000,129,1024,16,15328.125,-1.81496463e-06,-0.00345249384,15.9294935,0
parametric-eq,budde-iterative,48000,129,1024,16,15375,-1.82387104e-06,-0.00213040573,15.9444166,0
parametric-eq,budde-iterative,48000,129,1024,16,15421.875,-1.82943316e-06,-9.0104382e-05,15.9672762,0
parametric-eq,budde-iterative,48000,129,1024,16,15468.75,-1.82850915e-06,0.00197091034,15.9903033,0
parametric-eq,budde-iterative,48000,129,1024,16,15515.625,-1.82178891e-06,0.00335195082,16.0057238,0
parametric-eq,budde-iterative,48000,129,1024,16,15562.5,-1.81330342e-06,0.00358692124,16.0083911,0
parametric-eq,budde-iterative,48000,129,1024,16,15609.375,-1.80801057e-06,0.0026008757,15.997503,0
parametric-eq,budde-iterative,48000,129,1024,16,15656.25,-1.80890134e-06,0.000733656887,15.9768525,0
parametric-eq,budde-iterative,48000,129,1024,16,15703.125,-1.81531352e-06,-0.00137661482,15.9535359,0
parametric-eq,budde-iterative,48000,129,1024,16,15750,-1.82340144e-06,-0.00301099172,15.9355441,0
parametric-eq,budde-iterative,48000,129,1024,16,15796.875,-1.82843887e-06,-0.00361472518,15.9290372,0
parametric-eq,budde-iterative,48000,129,1024,16,15843.75,-1.8275781e-06,-0.00298619837,15.9362362,0
parametric-eq,budde-iterative,48000,129,1024,16,15890.625,-1.82145611e-06,-0.00134458028,15.9546724,0
parametric-eq,budde-iterative,48000,129,1024,16,15937.5,-1.81374409e-06,0.000746950003,15.9780581,0
parametric-eq,budde-iterative,48000,129,1024,16,15984.375,-1.80894923e-06,0.00257503397,15.9984603,0
parametric-eq,budde-iterative,48000,129,1024,16,16031.25,-1.80978306e-06,0.00351949552,16.0090084,0
parametric-eq,budde-iterative,48000,129,1024,16,16078.125,-1.81563147e-06,0.00326310538,16.0062088,0
parametric-eq,budde-iterative,48000,129,1024,16,16125,-1.82298769e-06,0.00189754761,15.9911036,0
parametric-eq,budde-iterative,48000,129,1024,16,16171.875,-1.82755189e-06,-0.000109117743,15.9689033,0
parametric-eq,budde-iterative,48000,129,1024,16,16218.75,-1.82674216e-06,-0.00207218694,15.9472194,0
parametric-eq,budde-iterative,48000,129,1024,16,16265.625,-1.82115188e-06,-0.0033235681,15.9334764,0
parametric-eq,budde-iterative,48000,129,1024,16,16312.5,-1.81413276e-06,-0.00343952068,15.9323752,0
parametric-eq,budde-iterative,48000,129,1024,16,16359.375,-1.80978816e-06,-0.00238474268,15.9442846,0
parametric-eq,budde-iterative,48000,129,1024,16,16406.25,-1.81057648e-06,-0.000523024735,15.9651303,0
parametric-eq,budde-iterative,48000,129,1024,16,16453.125,-1.815923e-06,0.00150876776,15.9878148,0
parametric-eq,budde-iterative,48000,129,1024,16,16500,-1.82262242e-06,0.00301901816,16.0046579,0
parametric-eq,budde-iterative,48000,129,1024,16,16546.875,-1.82675769e-06,0.00349653695,16.0100048,0
parametric-eq,budde-iterative,48000,129,1024,16,16593.75,-1.82598829e-06,0.00278289786,16.0021226,0
parametric-eq,budde-iterative,48000,129,1024,16,16640.625,-1.8208721e-06,0.00112466014,15.9837663,0
parametric-eq,budde-iterative,48000,129,1024,16,16687.5,-1.8144762e-06,-0.000911359742,15.9612392,0
parametric-eq,budde-iterative,48000,129,1024,16,16734.375,-1.81054069e-06,-0.0026311933,15.9422547,0
parametric-eq,budde-iterative,48000,129,1024,16,16781.25,-1.81129356e-06,-0.00345018225,15.9333087,0
parametric-eq,budde-iterative,48000,129,1024,16,16828.125,-1.81619191e-06,-0.00309227671,15.9374568,0
parametric-eq,budde-iterative,48000,129,1024,16,16875,-1.82229939e-06,-0.00168351802,15.9532725,0
parametric-eq,budde-iterative,48000,129,1024,16,16921.875,-1.82604401e-06,0.000292525198,15.9753545,0
parametric-eq,budde-iterative,48000,129,1024,16,16968.75,-1.82530546e-06,0.00216134491,15.9961972,0
parametric-eq,budde-iterative,48000,129,1024,16,17015.625,-1.82061327e-06,0.00328793992,16.0087582,0
parametric-eq,budde-iterative,48000,129,1024,16,17062.5,-1.81478013e-06,0.00329209706,16.0088393,0
parametric-eq,budde-iterative,48000,129,1024,16,17109.375,-1.81121812e-06,0.00217609216,15.9964869,0
parametric-eq,budde-iterative,48000,129,1024,16,17156.25,-1.81194446e-06,0.000322656198,15.9759625,0
parametric-eq,budde-iterative,48000,129,1024,16,17203.125,-1.81644141e-06,-0.00163567937,15.9542972,0
parametric-eq,budde-iterative,48000,129,1024,16,17250,-1.82201335e-06,-0.0030319841,15.9389035,0
parametric-eq,budde-iterative,48000,129,1024,16,17296.875,-1.82540045e-06,-0.00339227203,15.9350454,0
parametric-eq,budde-iterative,48000,129,1024,16,17343.75,-1.82468432e-06,-0.00259698802,15.9440356,0
parametric-eq,budde-iterative,48000,129,1024,16,17390.625,-1.8203724e-06,-0.000920857098,15.9627946,0
parametric-eq,budde-iterative,48000,129,1024,16,17437.5,-1.81504941e-06,0.00106243965,15.9849263,0
parametric-eq,budde-iterative,48000,129,1024,16,17484.375,-1.81183004e-06,0.00267713189,16.002921,0
parametric-eq,budde-iterative,48000,129,1024,16,17531.25,-1.81253783e-06,0.00337553882,16.0107123,0
parametric-eq,budde-iterative,48000,129,1024,16,17578.125,-1.81667428e-06,0.00292322156,16.0057194,0
parametric-eq,budde-iterative,48000,129,1024,16,17625,-1.82175979e-06,0.00147724844,15.9897018,0
parametric-eq,budde-iterative,48000,129,1024,16,17671.875,-1.82481812e-06,-0.000468049748,15.9681566,0
parametric-eq,budde-iterative,48000,129,1024,16,17718.75,-1.82411688e-06,-0.0022494503,15.9484548,0
parametric-eq,budde-iterative,48000,129,1024,16,17765.625,-1.82014694e-06,-0.00326074263,15.9373341,0
parametric-eq,budde-iterative,48000,129,1024,16,17812.5,-1.81528819e-06,-0.00315945232,15.9385941,0
parametric-eq,budde-iterative,48000,129,1024,16,17859.375,-1.81238467e-06,-0.00198332235,15.9517962,0
parametric-eq,budde-iterative,48000,129,1024,16,17906.25,-1.81308106e-06,-0.000136286159,15.9724269,0
parametric-eq,budde-iterative,48000,129,1024,16,17953.125,-1.81689288e-06,0.00175080373,15.9934628,0
parametric-eq,budde-iterative,48000,129,1024,16,18000,-1.8215349e-06,0.00303596983,16.0077782,0
parametric-eq,budde-iterative,48000,129,1024,16,18046.875,-1.82428944e-06,0.00328417429,16.0105607,0
parametric-eq,budde-iterative,48000,129,1024,16,18093.75,-1.82359627e-06,0.00241396849,16.0009248,0
parametric-eq,budde-iterative,48000,129,1024,16,18140.625,-1.81993468e-06,0.000724030938,15.9821972,0
parametric-eq,budde-iterative,48000,129,1024,16,18187.5,-1.8155e-06,-0.00120885801,15.9607883,0
parametric-eq,budde-iterative,48000,129,1024,16,18234.375,-1.81288904e-06,-0.00272614663,15.9440179,0
parametric-eq,budde-iterative,48000,129,1024,16,18281.25,-1.81358053e-06,-0.00331194712,15.9376188,0
parametric-eq,budde-iterative,48000,129,1024,16,18328.125,-1.81709929e-06,-0.00276897944,15.9437738,0
parametric-eq,budde-iterative,48000,129,1024,16,18375,-1.82133542e-06,-0.00128531912,15.9603718,0
parametric-eq,budde-iterative,48000,129,1024,16,18421.875,-1.82380787e-06,0.000631041114,15.9817471,0
parametric-eq,budde-iterative,48000,129,1024,16,18468.75,-1.82311656e-06,0.00232666209,16.0006336,0
parametric-eq,budde-iterative,48000,129,1024,16,18515.625,-1.81973367e-06,0.00322554541,16.0106451,0
parametric-eq,budde-iterative,48000,129,1024,16,18562.5,-1.81568786e-06,0.00302428864,16.0084312,0
parametric-eq,budde-iterative,48000,129,1024,16,18609.375,-1.81334922e-06,0.00179399907,15.9947953,0
parametric-eq,budde-iterative,48000,129,1024,16,18656.25,-1.81404177e-06,-4.46719194e-05,15.9744147,0
parametric-eq,budde-iterative,48000,129,1024,16,18703.125,-1.81729533e-06,-0.00186477262,15.9542567,0
parametric-eq,budde-iterative,48000,129,1024,16,18750,-1.82115854e-06,-0.00304649883,15.9412109,0
parametric-eq,budde-iterative,48000,129,1024,16,18796.875,-1.82336776e-06,-0.00318855882,15.9397351,0
parametric-eq,budde-iterative,48000,129,1024,16,18843.75,-1.8226726e-06,-0.00224496953,15.9503273,0
parametric-eq,budde-iterative,48000,129,1024,16,18890.625,-1.8195422e-06,-0.000539973651,15.9693632,0
parametric-eq,budde-iterative,48000,129,1024,16,18937.5,-1.81585436e-06,0.00134384514,15.9903539,0
parametric-eq,budde-iterative,48000,129,1024,16,18984.375,-1.81377046e-06,0.00276504326,16.0061749,0
parametric-eq,budde-iterative,48000,129,1024,16,19031.25,-1.81446957e-06,0.00324154982,16.0114869,0
parametric-eq,budde-iterative,48000,129,1024,16,19078.125,-1.81748261e-06,0.00261360561,16.0045321,0
parametric-eq,budde-iterative,48000,129,1024,16,19125,-1.82100187e-06,0.00109703712,15.9877161,0
parametric-eq,budde-iterative,48000,129,1024,16,19171.875,-1.82296424e-06,-0.00079055802,15.9667906,0
parametric-eq,budde-iterative,48000,129,1024,16,19218.75,-1.82225991e-06,-0.00240590974,15.9489048,0
parametric-eq,budde-iterative,48000,129,1024,16,19265.625,-1.81935875e-06,-0.00319921319,15.9401706,0
parametric-eq,budde-iterative,48000,129,1024,16,19312.5,-1.81600172e-06,-0.00290172498,15.9435703,0
parametric-eq,budde-iterative,48000,129,1024,16,19359.375,-1.81415733e-06,-0.00161720489,15.9579352,0
parametric-eq,budde-iterative,48000,129,1024,16,19406.25,-1.81486814e-06,0.000214427831,15.9783575,0
parametric-eq,budde-iterative,48000,129,1024,16,19453.125,-1.81766257e-06,0.00196828303,15.9978852,0
parametric-eq,budde-iterative,48000,129,1024,16,19500,-1.82086335e-06,0.00304789964,16.0099,0
parametric-eq,budde-iterative,48000,129,1024,16,19546.875,-1.82259303e-06,0.00308769861,16.0103573,0
parametric-eq,budde-iterative,48000,129,1024,16,19593.75,-1.82187454e-06,0.00207624192,15.9991425,0
parametric-eq,budde-iterative,48000,129,1024,16,19640.625,-1.81918196e-06,0.000359385431,15.980101,0
parametric-eq,budde-iterative,48000,129,1024,16,19687.5,-1.81613184e-06,-0.00147747218,15.9597369,0
parametric-eq,budde-iterative,48000,129,1024,16,19734.375,-1.8145138e-06,-0.00280857561,15.9450063,0
parametric-eq,budde-iterative,48000,129,1024,16,19781.25,-1.81524117e-06,-0.00318115671,15.940942,0
parametric-eq,budde-iterative,48000,129,1024,16,19828.125,-1.81783651e-06,-0.00246996063,15.9489288,0
parametric-eq,budde-iterative,48000,129,1024,16,19875,-1.82074122e-06,-0.00091954858,15.9662318,0
parametric-eq,budde-iterative,48000,129,1024,16,19921.875,-1.82225042e-06,0.000940165336,15.9869471,0
parametric-eq,budde-iterative,48000,129,1024,16,19968.75,-1.82151301e-06,0.00247550201,16.0040322,0
parametric-eq,budde-iterative,48000,129,1024,16,20015.625,-1.81901057e-06,0.00316489885,16.011705,0
parametric-eq,budde-iterative,48000,129,1024,16,20062.5,-1.81624635e-06,0.00277556312,16.0073943,0
parametric-eq,budde-iterative,48000,129,1024,16,20109.375,-1.81484336e-06,0.00144169641,15.992598,0
parametric-eq,budde-iterative,48000,129,1024,16,20156.25,-1.81559195e-06,-0.000381533235,15.9723731,0
parametric-eq,budde-iterative,48000,129,1024,16,20203.125,-1.81800563e-06,-0.00207276398,15.953624,0
parametric-eq,budde-iterative,48000,129,1024,16,20250,-1.82063397e-06,-0.00305599748,15.942755,0
parametric-eq,budde-iterative,48000,129,1024,16,20296.875,-1.82193315e-06,-0.00299714339,15.9434787,0
parametric-eq,budde-iterative,48000,129,1024,16,20343.75,-1.82117224e-06,-0.00191800091,15.9555426,0
parametric-eq,budde-iterative,48000,129,1024,16,20390.625,-1.81884344e-06,-0.000188201266,15.9748222,0
parametric-eq,budde-iterative,48000,129,1024,16,20437.5,-1.81634667e-06,0.00160188173,15.9947472,0
parametric-eq,budde-iterative,48000,129,1024,16,20484.375,-1.81514908e-06,0.00284293733,16.0085522,0
parametric-eq,budde-iterative,48000,129,1024,16,20531.25,-1.81592341e-06,0.00311384408,16.0115724,0
parametric-eq,budde-iterative,48000,129,1024,16,20578.125,-1.81817104e-06,0.00232402265,16.0028126,0
parametric-eq,budde-iterative,48000,129,1024,16,20625,-1.82054029e-06,0.000743554465,15.9852758,0
parametric-eq,budde-iterative,48000,129,1024,16,20671.875,-1.82163833e-06,-0.00108875626,15.9649469,0
parametric-eq,budde-iterative,48000,129,1024,16,20718.75,-1.82084946e-06,-0.00254859135,15.9487651,0
parametric-eq,budde-iterative,48000,129,1024,16,20765.625,-1.8186795e-06,-0.00313887866,15.942258,0
parametric-eq,budde-iterative,48000,129,1024,16,20812.5,-1.81643397e-06,-0.00265952785,15.9476468,0
parametric-eq,budde-iterative,48000,129,1024,16,20859.375,-1.81543365e-06,-0.00127556142,15.9630849,0
parametric-eq,budde-iterative,48000,129,1024,16,20906.25,-1.81623815e-06,0.000539948415,15.9833008,0
parametric-eq,budde-iterative,48000,129,1024,16,20953.125,-1.81833376e-06,0.00216807927,16.0014128,0
parametric-eq,budde-iterative,48000,129,1024,16,21000,-1.8204591e-06,0.00305514997,16.0112781,0
